1	618	1	4	891308063
1	49	1	2	888068651
1	200	1	5	876042340
1	336	1	3	877759342
1	387	1	4	886480681
1	830	1	4	891560596
1	714	1	3	892776123
1	43	1	5	875975579
1	13	1	3	882140487
1	395	1	5	883765062
1	793	1	4	875104091
1	472	1	5	892790627
1	835	1	3	891033420
1	459	1	4	879562960
1	768	1	5	883835025
1	57	1	5	883698581
1	907	1	5	880158712
1	388	1	5	886436813
1	697	1	5	882622481
1	244	1	4	880604405
1	198	1	4	884205081
1	303	1	5	879466966
1	253	1	5	891628467
1	903	1	3	891031280
1	425	1	2	878737873
1	886	1	4	876031433
1	299	1	3	877877535
1	537	1	2	886029889
1	102	1	3	883748352
1	381	1	5	892697394
1	582	1	4	882961257
1	599	1	4	880951657
1	494	1	3	879541374
1	324	1	5	880575412
1	411	1	4	892845604
1	327	1	4	887745622
1	92	1	4	875810511
1	374	1	4	880392992
1	497	1	4	879309955
1	710	1	4	882064377
1	330	1	5	876544432
1	804	1	5	879442661
1	234	1	3	891227689
1	735	1	4	876698796
1	363	1	2	891494563
1	690	1	4	881179631
1	56	1	4	892683248
1	745	1	2	880122809
1	569	1	4	879793399
1	934	1	2	891225958
1	632	1	3	879458692
1	357	1	5	878951216
1	868	1	4	877103320
1	379	1	4	883156176
1	125	1	4	879454699
1	297	1	3	874954425
1	800	1	4	887646283
1	751	1	3	889132162
1	371	1	4	877487440
1	59	1	2	888203053
1	923	1	3	880387306
1	788	1	3	880867970
1	419	1	4	879435590
1	561	1	2	885807713
1	545	1	5	879901359
1	145	1	3	882181396
1	773	1	3	888539232
1	517	1	3	892659892
1	541	1	4	883874645
1	542	1	4	886532534
1	231	1	3	879965704
1	314	1	5	877886317
1	486	1	4	879874870
1	525	1	4	881085964
1	854	1	3	882812225
1	121	1	4	891388475
1	549	1	5	881672182
1	2	1	4	888550871
1	276	1	5	874786568
1	42	1	5	881105633
1	213	1	2	878870719
1	402	1	5	876266860
1	759	1	5	875227798
1	744	1	4	881171926
1	194	1	4	879539127
1	730	1	4	880310285
1	158	1	4	880132443
1	339	1	5	891032349
1	769	1	4	885423720
1	701	1	4	891447139
1	620	1	5	889987954
1	1	1	5	874965758
1	262	1	3	879962366
1	838	1	5	887064024
1	393	1	3	887743611
1	99	1	4	886518459
1	201	1	3	884113635
1	344	1	3	884899372
1	308	1	4	887736532
1	25	1	5	885853415
1	79	1	4	891271870
1	38	1	5	892430636
1	93	1	5	888705321
1	508	1	5	883777430
1	251	1	4	886272009
1	826	1	4	885690250
1	505	1	3	889333414
1	786	1	4	882841828
1	872	1	3	888479151
1	407	1	4	876338278
1	141	1	3	884584753
1	390	1	5	879694066
1	521	1	2	884475825
1	592	1	4	882608021
1	484	1	5	881450058
1	325	1	2	891478665
1	249	1	4	879572210
1	731	1	2	886184421
1	312	1	5	891698832
1	97	1	4	884238911
1	789	1	3	880332089
1	534	1	5	877807718
1	230	1	5	880484370
1	749	1	4	881602577
1	326	1	3	879876159
1	699	1	3	878882272
1	938	1	4	891356314
1	852	1	4	891036457
1	605	1	4	879365748
1	677	1	4	889399229
1	399	1	4	882340657
1	532	1	5	893119335
1	256	1	5	882150980
1	210	1	5	887731052
1	137	1	3	881433048
1	242	1	4	879740362
1	265	1	5	875320247
1	209	1	5	883460644
1	274	1	4	878945466
1	248	1	3	884535744
1	178	1	4	882823805
1	447	1	3	878854273
1	435	1	5	884131712
1	232	1	4	880062302
1	144	1	4	888104063
1	503	1	5	879438233
1	292	1	4	881104147
1	417	1	4	879646413
1	919	1	4	875289321
1	134	1	5	891732756
1	252	1	5	891456989
1	929	1	3	878402162
1	271	1	3	886106038
1	536	1	5	882318394
1	454	1	3	881959818
1	487	1	5	883443504
1	275	1	4	875154310
1	678	1	5	879544882
1	650	1	3	891369759
1	263	1	5	891299207
1	350	1	4	882345734
1	148	1	4	877019411
1	864	1	5	877214125
1	562	1	2	879194894
1	81	1	4	876534949
1	817	1	4	874815835
1	684	1	4	875810928
1	280	1	4	891700426
1	130	1	5	874953595
1	455	1	4	878585685
1	348	1	4	886523078
1	664	1	4	878090087
1	894	1	4	880416286
1	727	1	3	883708660
1	567	1	3	882426899
1	82	1	4	876311241
1	761	1	1	876190094
1	917	1	3	882910888
1	771	1	5	880659449
1	64	1	4	879366214
1	295	1	4	879517580
1	767	1	5	891462829
1	764	1	4	876244181
1	658	1	4	875145614
1	643	1	5	891445287
1	676	1	5	892686188
1	901	1	5	877129870
1	709	1	4	879847730
1	62	1	2	879372813
1	588	1	4	890015684
1	131	1	4	883681384
1	806	1	4	882385082
1	552	1	3	879221716
1	26	1	3	891350625
1	138	1	4	879023031
1	593	1	3	875659150
1	95	1	5	879197329
1	394	1	4	880886855
1	916	1	4	880843361
1	918	1	3	891987059
1	757	1	4	888443974
1	899	1	3	884120105
1	634	1	3	875728872
1	340	1	5	884990988
1	438	1	4	879868096
1	512	1	4	888589126
1	243	1	4	879987239
1	203	1	3	880434384
1	613	1	4	891227410
1	6	1	4	883599478
1	609	1	1	886896185
1	313	1	4	891013436
1	865	1	1	880143424
1	458	1	4	886394423
1	216	1	4	880232615
1	795	1	4	883767204
1	21	1	5	874951244
1	577	1	5	880470282
1	72	1	4	880035614
1	84	1	2	883452108
1	434	1	4	886724590
1	576	1	4	886985079
1	202	1	3	879727059
1	879	1	4	887761865
1	422	1	3	875130063
1	500	1	4	883865021
1	742	1	4	881335281
1	621	1	3	880227233
1	548	1	4	891043182
1	223	1	4	891549324
1	128	1	4	879966919
1	602	1	4	888638547
1	168	1	5	884287509
1	723	1	3	880499050
1	880	1	4	880166744
1	936	1	4	886832453
1	296	1	5	884196689
1	468	1	5	875280395
1	921	1	3	879379601
1	896	1	4	887158579
1	467	1	4	879532459
1	523	1	5	883701763
1	235	1	4	889655571
1	805	1	4	881695527
1	250	1	4	883263374
1	897	1	5	879994113
1	867	1	4	880078521
1	345	1	3	884990938
1	96	1	5	884403574
1	294	1	5	877819634
1	597	1	3	875339723
1	822	1	4	891037291
1	747	1	5	888639138
1	73	1	2	888626065
1	665	1	4	884290491
1	716	1	5	879793192
1	460	1	2	882911203
1	610	1	4	888703157
1	106	1	4	881449487
1	796	1	2	892660251
1	689	1	3	876676211
1	465	1	4	883530054
1	429	1	3	882385785
1	579	1	4	880951740
1	441	1	5	891035468
1	924	1	5	884371535
1	343	1	5	876402668
1	75	1	4	884050018
1	927	1	5	879191524
1	895	1	4	879437950
1	41	1	4	890692860
1	748	1	4	879455040
1	151	1	5	879524151
1	902	1	5	879465583
2	943	2	5	888639953
2	864	2	4	888889657
2	83	2	4	881971771
2	889	2	3	880182460
2	746	2	3	885075304
2	293	2	3	888907101
2	709	2	4	879848511
2	95	2	2	888955909
2	378	2	2	880333851
2	64	2	3	889737609
2	892	2	4	886609006
2	660	2	2	891201151
2	325	2	1	891478772
2	506	2	4	874874850
2	256	2	5	882164480
2	346	2	5	875263473
2	543	2	3	877546306
2	399	2	3	882512708
2	815	2	3	878696355
2	796	2	5	893048377
2	868	2	2	877112290
2	774	2	1	888557383
2	495	2	2	888635595
2	267	2	3	878972463
2	648	2	4	884882742
2	249	2	3	879641284
2	773	2	3	888540146
2	682	2	3	888522541
2	798	2	4	875743787
2	435	2	4	884132619
2	42	2	5	881109271
2	250	2	4	878090414
2	870	2	2	879714351
2	425	2	2	878738757
2	886	2	4	876033368
2	213	2	4	878955914
2	466	2	1	890284819
2	751	2	4	889298116
2	764	2	3	876244856
2	472	2	5	892790676
2	934	2	4	891192087
2	30	2	3	875061066
2	387	2	4	886483195
2	650	2	3	891381709
2	924	2	3	886759997
2	49	2	1	888069606
2	484	2	4	891195391
2	653	2	1	880151839
2	178	2	4	882827375
2	715	2	3	875964926
2	398	2	3	875718614
2	320	2	4	884749281
2	749	2	4	878849375
2	806	2	3	882389862
2	407	2	4	875553509
2	130	2	4	876252327
2	374	2	4	880939035
2	268	2	2	875744173
2	790	2	3	885156988
2	279	2	4	875313311
2	110	2	3	886988536
2	393	2	4	887746206
2	222	2	3	878183837
2	379	2	3	880525540
2	1	2	3	876893171
2	622	2	4	882671363
2	618	2	2	891309091
2	416	2	4	886317115
2	385	2	3	879446786
2	880	2	3	880167732
2	102	2	2	888801522
2	301	2	2	882076587
2	846	2	5	883948949
2	757	2	3	888466490
2	643	2	3	891448218
2	197	2	3	891409981
2	642	2	4	885606787
2	363	2	4	891495809
2	655	2	3	888474138
2	727	2	4	883711874
2	429	2	3	882387599
2	72	2	3	880037376
2	896	2	3	887160000
2	705	2	3	883428058
2	844	2	4	877387933
2	200	2	4	884130046
2	207	2	3	877822770
2	455	2	4	879111786
2	303	2	3	879467191
2	305	2	2	886324580
2	899	2	3	884122563
2	632	2	4	879459505
2	600	2	3	888451908
2	92	2	3	875653699
2	561	2	3	885809752
2	738	2	3	875351530
2	450	2	4	882474001
2	442	2	3	883390544
2	830	2	3	891561806
2	292	2	4	881105778
2	280	2	3	891701278
2	521	2	3	886063310
2	497	2	1	879310883
2	405	2	1	885547953
2	234	2	2	892335142
2	807	2	4	892978338
2	13	2	3	882397650
2	916	2	3	880845391
2	686	2	3	879546443
2	640	2	4	874778568
2	826	2	3	885690713
2	276	2	4	874792436
2	536	2	4	882360227
2	532	2	5	893119336
2	804	2	4	879445493
2	671	2	4	884035892
2	201	2	2	884112487
2	217	2	3	889069782
2	5	2	3	875636053
2	551	2	2	892784780
2	193	2	3	890860198
2	271	2	1	885849386
2	87	2	4	879876074
2	621	2	3	880739909
2	795	2	3	883252599
2	487	2	3	883531122
2	327	2	2	887820385
2	627	2	3	879531352
2	22	2	2	878887925
2	373	2	4	877100416
2	566	2	5	881650739
3	276	3	3	874786924
3	548	3	1	891415967
3	936	3	4	886833148
3	751	3	3	889299391
3	280	3	2	891702406
3	606	3	5	880922084
3	663	3	4	889492614
3	160	3	3	876770124
3	916	3	3	880843838
3	95	3	1	879193881
3	453	3	4	877552717
3	130	3	5	876250897
3	145	3	3	875271562
3	917	3	1	882911567
3	537	3	2	886030317
3	207	3	2	877846284
3	342	3	2	875318606
3	923	3	4	880387707
3	343	3	4	876406256
3	889	3	4	880177664
3	49	3	3	888068877
3	301	3	2	882075082
3	497	3	4	879309715
3	472	3	5	892790676
3	99	3	3	885679237
3	82	3	2	878768765
3	880	3	1	880175023
3	459	3	2	879563288
3	580	3	5	884125916
3	267	3	4	878970901
3	523	3	4	883702474
3	269	3	3	891446722
3	62	3	3	879372325
3	487	3	5	883444583
3	336	3	1	877758935
3	59	3	4	888203814
3	622	3	1	882672922
3	910	3	2	881421019
3	181	3	2	878963441
3	320	3	4	884748978
3	592	3	4	882608960
3	1	3	4	878542960
3	854	3	1	882813047
3	586	3	5	884068767
3	463	3	2	877386083
3	486	3	2	879875347
3	216	3	4	880233061
3	595	3	4	886922069
3	435	3	3	884133911
3	500	3	4	883865786
3	793	3	4	875104592
3	450	3	4	882398220
3	806	3	2	882385916
3	268	3	1	875743161
3	456	3	4	881371660
3	432	3	3	889416260
3	81	3	4	876592546
3	43	3	2	884029543
3	293	3	2	888905399
3	244	3	5	880602451
3	551	3	5	892784093
3	303	3	3	879485184
3	246	3	2	884923390
3	561	3	3	885810390
3	291	3	3	874833936
3	346	3	3	875265392
3	221	3	4	875244901
3	406	3	3	879540228
3	624	3	3	879793436
3	714	3	5	892777876
3	534	3	4	877808031
3	756	3	1	874829174
3	699	3	3	879147917
3	429	3	2	882386785
3	569	3	1	879795551
3	654	3	3	887864071
3	582	3	3	882961723
3	886	3	3	876032330
3	660	3	1	891405958
3	682	3	3	888519113
3	393	3	3	887745293
3	417	3	4	879646344
3	795	3	2	880561783
3	63	3	2	875748068
3	747	3	2	888733567
3	104	3	3	888465739
3	859	3	5	885775513
3	157	3	3	886890734
3	286	3	2	876522316
3	621	3	5	881444887
4	328	4	3	885047895
4	618	4	2	891308459
4	538	4	3	877107726
4	758	4	4	881977375
4	537	4	2	886031634
4	757	4	5	888466461
4	144	4	4	888105873
4	654	4	4	887864830
4	299	4	3	889503074
4	535	4	3	879618777
4	301	4	4	882077033
4	327	4	4	887819161
4	293	4	4	888906489
4	18	4	3	880132150
4	201	4	4	884111830
4	222	4	3	878183924
4	804	4	4	879442192
4	600	4	4	888451908
4	659	4	3	891383917
4	551	4	2	892783711
4	554	4	2	876369560
4	559	4	4	891035876
4	795	4	4	881253238
4	562	4	1	879196517
4	457	4	4	882397829
4	12	4	5	879960826
4	682	4	3	888521599
4	425	4	4	878738290
4	411	4	4	892845634
4	805	4	2	881694798
4	115	4	4	881172117
4	13	4	5	882141306
4	650	4	3	891386695
4	883	4	4	891694276
4	233	4	3	877663337
4	664	4	4	876526152
4	109	4	2	880572756
4	833	4	3	875123781
4	373	4	4	877100232
4	286	4	5	877531899
4	398	4	2	875723337
4	450	4	3	882373865
4	315	4	4	879821065
4	524	4	4	884636498
4	256	4	5	882164525
4	933	4	3	874854383
4	474	4	5	887927588
4	43	4	4	875981421
4	577	4	4	880474635
4	197	4	3	891409981
4	476	4	4	883364143
4	412	4	3	879717253
4	709	4	3	879848551
4	253	4	4	891628670
4	232	4	4	888550130
4	87	4	5	879876524
4	749	4	4	878847863
4	747	4	4	888733111
4	297	4	1	875240201
4	579	4	2	880952271
4	10	4	4	877889130
4	339	4	4	891033653
4	622	4	4	882671120
4	788	4	3	880868401
4	774	4	2	888556090
4	934	4	5	891195713
4	160	4	4	876861754
4	326	4	1	879876688
4	466	4	3	890285034
4	764	4	3	876245421
4	453	4	4	877554490
4	49	4	2	888069512
4	826	4	4	885690526
4	343	4	5	876408139
4	608	4	3	880406168
4	303	4	4	879467936
4	543	4	4	875658853
4	690	4	3	881177459
4	198	4	3	884209536
4	151	4	5	879524922
4	130	4	2	875801778
4	276	4	4	874791623
4	334	4	3	891548345
4	346	4	4	874948105
4	16	4	5	877726390
4	342	4	4	874984395
4	643	4	4	891448136
4	279	4	4	875296461
4	406	4	2	880131792
4	416	4	4	876699903
4	648	4	1	884881646
4	280	4	3	891700733
4	484	4	4	891195154
4	786	4	4	882844294
4	591	4	4	891040366
4	1	4	3	876893119
4	903	4	4	891033564
4	77	4	3	884752721
4	379	4	5	880525598
4	207	4	4	876198457
4	640	4	4	874778065
4	880	4	4	880167843
4	59	4	4	888205188
4	271	4	5	885849357
4	870	4	2	879270213
4	790	4	3	885156773
4	796	4	5	893048150
4	394	4	4	880888037
4	344	4	4	884901235
4	291	4	4	874835062
4	860	4	4	885991163
4	347	4	4	881654452
4	218	4	3	877488546
4	249	4	4	879572142
4	468	4	5	875296868
4	919	4	1	875374032
4	854	4	2	882814436
4	748	4	4	879454912
4	345	4	4	884993619
4	19	4	4	885412840
4	417	4	3	879648360
4	455	4	3	879111786
4	429	4	4	882385684
4	533	4	3	888845066
4	940	4	2	885922040
4	421	4	3	892241624
4	621	4	4	874962988
4	763	4	5	878917877
4	234	4	4	892334610
4	92	4	4	875654222
4	889	4	3	880180765
4	312	4	3	891698832
4	715	4	4	875964300
4	83	4	2	880336655
4	102	4	2	888801522
4	64	4	3	889739138
4	671	4	5	884035939
4	387	4	3	886482969
4	823	4	5	878438607
4	495	4	3	888633129
4	504	4	4	887839260
4	456	4	3	881374849
4	913	4	4	874786460
4	7	4	5	891351772
4	916	4	4	880844395
4	435	4	4	884132146
4	481	4	3	885829196
4	514	4	4	875463440
4	318	4	2	884497516
4	389	4	4	879991352
4	881	4	3	876538286
4	84	4	3	883453713
4	210	4	4	887730443
4	405	4	4	885547314
4	287	4	4	875336652
4	320	4	3	884749306
4	99	4	5	886519097
4	487	4	4	883531003
4	645	4	4	892055347
4	472	4	3	875980418
4	221	4	3	875245462
4	216	4	5	880234469
4	871	4	3	888193338
4	268	4	4	875309829
4	638	4	4	876695108
4	94	4	4	891721168
4	189	4	5	893265741
4	336	4	4	877757790
4	378	4	3	880045612
4	851	4	5	875731489
4	62	4	4	879374640
4	655	4	2	887611649
4	629	4	3	880117513
4	886	4	3	876031601
4	264	4	4	886123656
4	593	4	4	877728878
4	352	4	3	884290328
4	780	4	3	891363969
4	653	4	3	878866755
4	385	4	2	879445260
4	374	4	2	880395924
4	363	4	5	891494962
4	194	4	4	879521397
4	22	4	5	878886571
4	158	4	4	880134477
4	666	4	5	880314477
4	716	4	2	879796046
4	771	4	1	880659748
4	592	4	4	882956418
4	864	4	4	888890690
4	627	4	2	879531248
4	882	4	4	879868118
4	875	4	3	876466687
4	219	4	4	889452481
4	896	4	3	887159173
4	295	4	4	879518568
4	642	4	3	885605768
4	625	4	4	892000372
4	393	4	4	889555384
4	407	4	4	876340144
4	532	4	5	893119415
4	738	4	4	875351486
4	561	4	3	885809044
4	527	4	2	879456162
4	497	4	3	879310825
4	846	4	5	883948908
4	308	4	5	887737890
4	707	4	3	886286170
4	712	4	4	874730179
5	102	5	3	888803002
5	437	5	2	880143663
5	546	5	5	885141411
5	763	5	4	878920895
5	919	5	4	875374088
5	339	5	3	891034953
5	892	5	4	886611354
5	833	5	1	879818535
5	374	5	4	880937875
5	130	5	4	876251650
5	293	5	3	888906576
5	372	5	4	876869445
5	604	5	2	883668261
5	218	5	3	881288574
5	468	5	3	875287686
5	291	5	5	874834799
5	648	5	4	884883476
5	422	5	3	879744085
5	368	5	3	889783454
5	916	5	3	880845099
5	367	5	4	876689991
5	814	5	3	885411030
5	417	5	4	879648593
5	269	5	2	891450780
5	145	5	3	875272196
5	256	5	5	882164727
5	375	5	4	886622066
5	925	5	4	884718156
5	506	5	4	874874947
5	727	5	3	883711680
5	92	5	4	875654432
5	666	5	2	880568465
5	188	5	4	875074266
5	776	5	4	892920320
5	1	5	3	889751712
5	393	5	3	887746849
5	864	5	4	888889657
5	234	5	3	892334338
5	671	5	2	883949781
5	577	5	4	880475318
5	345	5	3	884992922
5	267	5	3	878972399
5	314	5	4	877889724
5	72	5	4	880037418
5	643	5	3	891449741
5	633	5	3	877212085
5	562	5	4	879196576
5	378	5	3	880332609
5	388	5	4	886441083
5	207	5	3	880839802
5	276	5	3	874792692
5	447	5	3	878856422
5	551	5	4	892783314
5	805	5	4	881695293
5	425	5	1	878738887
5	118	5	2	875385256
5	43	5	4	875981421
5	399	5	3	882345001
5	270	5	5	876956064
5	255	5	2	883216599
5	28	5	3	881961600
5	682	5	3	888520799
5	796	5	4	893194607
5	405	5	4	885545070
5	504	5	4	887912462
5	709	5	4	879848167
5	344	5	3	884901533
5	593	5	4	875671525
5	311	5	3	884365853
5	435	5	2	884133046
5	44	5	4	878347598
5	886	5	3	876032929
5	655	5	2	887523641
5	363	5	1	891497047
5	741	5	3	891455671
5	21	5	2	874951761
5	406	5	4	880132276
5	13	5	1	882396869
5	135	5	3	879857868
5	332	5	5	888360370
5	303	5	2	879484534
5	907	5	5	881030348
5	880	5	3	880241379
5	280	5	4	891701066
5	308	5	4	887739608
5	109	5	3	880580637
6	662	6	5	880571006
6	9	6	5	886960055
6	936	6	5	886832636
6	76	6	5	875028165
6	79	6	4	891271901
6	198	6	2	884206270
6	828	6	1	891035614
6	707	6	3	886285627
6	18	6	5	880130764
6	773	6	3	888538620
6	806	6	2	882385063
6	1	6	5	887431973
6	758	6	2	881976919
6	924	6	4	886759441
6	870	6	4	875680311
6	63	6	3	875747439
6	568	6	3	877907235
6	590	6	5	879439145
6	90	6	4	891384357
6	71	6	3	880864124
6	181	6	1	878962866
6	524	6	5	884627388
6	409	6	4	881109306
6	486	6	4	879874902
6	655	6	4	887425812
6	537	6	2	886029806
7	394	7	5	880888390
7	817	7	4	874815885
7	303	7	4	879467514
7	624	7	4	879792623
7	255	7	2	883216358
7	657	7	3	884239057
7	108	7	5	879879812
7	500	7	5	883865104
7	802	7	5	875986303
7	352	7	3	884290549
7	903	7	2	891031259
7	678	7	4	879544952
7	612	7	3	875324876
7	610	7	2	888703137
7	913	7	5	881725846
7	346	7	2	874947923
7	814	7	4	885411073
7	634	7	4	875729069
7	525	7	3	881086051
7	216	7	5	880232719
7	116	7	2	876453915
7	145	7	5	875270429
7	372	7	3	876869387
7	55	7	3	878176047
7	101	7	3	877135944
7	45	7	3	881008080
7	498	7	3	881954741
7	235	7	4	889655723
7	665	7	4	884290635
7	269	7	3	891449055
7	703	7	4	875242599
7	95	7	5	879197329
7	37	7	4	880915528
7	518	7	3	876823197
7	49	7	4	888067307
7	653	7	2	878866951
7	434	7	1	886724505
7	24	7	4	875323676
7	252	7	4	891455743
7	217	7	4	889069741
7	655	7	3	887425969
7	527	7	5	879456162
7	473	7	2	878157329
7	478	7	1	889387871
7	151	7	4	879524610
7	295	7	5	879518018
7	276	7	5	874786517
7	886	7	5	876031330
7	168	7	1	884287559
7	870	7	4	875051072
7	52	7	5	882922204
7	699	7	2	878882272
7	439	7	4	882893245
7	474	7	5	887915414
7	16	7	5	877724066
7	534	7	4	877807780
7	32	7	4	883717766
7	248	7	2	884534968
7	7	7	5	891352220
7	554	7	3	876549087
7	864	7	5	878179608
7	546	7	5	885140689
7	757	7	4	888444826
7	234	7	2	891227813
7	447	7	5	878854383
7	486	7	5	879874753
7	629	7	2	880117635
7	588	7	3	890024611
7	104	7	3	888465972
7	56	7	5	892679439
7	99	7	4	885678784
7	706	7	3	880997412
7	82	7	3	876311217
7	198	7	4	884205317
7	178	7	4	882823805
7	8	7	3	879362287
7	537	7	4	886029727
7	339	7	4	891032952
7	927	7	3	879177298
7	815	7	4	878691975
7	548	7	5	891044304
7	291	7	5	874834481
7	745	7	4	880123019
7	933	7	4	874854190
7	804	7	4	879443673
7	632	7	3	879456955
7	465	7	5	883529916
7	666	7	4	880313329
7	397	7	5	885349913
7	773	7	2	888539992
7	66	7	3	883601355
7	514	7	5	875309415
7	280	7	4	891700385
7	102	7	2	888801407
7	890	7	4	882402739
7	43	7	4	875975520
7	308	7	4	887738847
7	735	7	3	876698683
7	450	7	4	882376885
7	660	7	3	891198203
7	403	7	5	879785867
7	79	7	5	891272016
7	321	7	4	879438793
7	46	7	4	883616155
7	314	7	4	877886375
7	366	7	2	888857598
7	758	7	5	881975243
7	779	7	3	875993165
7	412	7	5	879717505
7	117	7	3	880125780
7	72	7	1	880036347
7	130	7	5	874953557
7	65	7	1	879217290
7	203	7	3	880434438
7	455	7	4	879111213
7	911	7	4	892839551
7	532	7	5	893119415
7	630	7	4	885666571
7	327	7	3	887744023
7	445	7	1	891200078
7	297	7	4	874954541
7	567	7	4	882426622
7	854	7	4	882812352
7	416	7	4	876697205
7	435	7	4	884131597
7	425	7	3	878738290
7	790	7	4	884461796
7	94	7	4	885873089
7	57	7	4	883697105
7	738	7	4	875349530
7	889	7	3	880177219
7	776	7	4	891629077
7	603	7	5	891956075
7	262	7	4	879790603
7	406	7	4	879445684
7	664	7	3	878091393
7	97	7	5	884238939
7	892	7	4	886608473
7	825	7	5	880755612
7	717	7	4	884642160
7	748	7	4	879454662
7	627	7	5	879531158
7	862	7	5	879304196
7	583	7	5	879384471
7	840	7	4	891203408
7	374	7	1	880393268
7	852	7	3	891036485
7	906	7	3	879434846
7	1	7	4	875071561
7	189	7	3	893264300
7	53	7	3	879442991
7	880	7	3	880166872
7	365	7	2	891304213
7	622	7	5	882590269
7	226	7	4	883889479
7	747	7	4	888639176
7	606	7	4	878143509
7	501	7	4	883348236
7	637	7	1	882903044
7	363	7	3	891495510
7	467	7	5	879532385
7	6	7	2	883599102
7	658	7	4	875145879
7	457	7	4	882393278
7	499	7	4	882996793
7	555	7	4	879962172
7	96	7	5	884403811
7	932	7	4	891250109
7	9	7	4	886960030
7	617	7	3	883789425
7	663	7	4	889492841
7	429	7	2	882385569
